asin,product_title,rating,review_title,variation,review_text,review-links,review-date,verified,category
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Four Stars
",Color: Jade,"Works as described. I don't know how well it'll hold up but so far it's working out well.
",https://www.amazon.com/gp/customer-reviews/R2G9X4BKO4646B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"December 7, 2016",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Pink,"Really cute and helpful for organizing the files I take home from work
",https://www.amazon.com/gp/customer-reviews/R3MJBTDCJL47YI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"May 4, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Great product, perfect size!
",Color: Pink,"Great product, ordered another. Love that it snaps so your documents won't fall out! Just the right size so that it doesn't get too heavy!
",https://www.amazon.com/gp/customer-reviews/R270PFVXMS2WNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"November 28, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Jade,"Love this. Very handy and easy to use.
",https://www.amazon.com/gp/customer-reviews/R1LTQAU00WX2J7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"August 13, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"cute folder
",Color: Green,"very cute file folder!It is What I want! I am a classroom teacher and definitely need as many folders as possible. Love this color.
",https://www.amazon.com/gp/customer-reviews/RBCO5L12EMFOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 4, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Great file folder
",Color: Purple,"Bought this for my business to keep files together for individual clients and it's perfect. Enough pockets for everything and expands pretty wide. I will definitely be buying more of these.
",https://www.amazon.com/gp/customer-reviews/R1ARXYVXB7LMP3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"May 16, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"I'll be recommending this one.
",Color: Pink,"Very well made! Would definitely purchase again!
",https://www.amazon.com/gp/customer-reviews/R2OB21I16W5ZFP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 27, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"so we are both happy!
",Color: Pink,"My daughter flipped when I gave this to her--super cute. Now she finally stays her organized, so we are both happy!
",https://www.amazon.com/gp/customer-reviews/RM96O7PQDZ6HK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"September 8, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"nice
",Color: Yellow,"Does exactly as what it is intended for.
",https://www.amazon.com/gp/customer-reviews/R389PRFKA4CLCD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"February 25, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Pink,"nice, using for work, looks much better than the folders they give us
",https://www.amazon.com/gp/customer-reviews/R3DVWEV3SL60F9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"August 23, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Love them!
",Color: Purple,"Great for keeping my files organized and tidy. Bought about 6 of them for my file box.
",https://www.amazon.com/gp/customer-reviews/R2F7291O7BIT28/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"December 18, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Nice Expanding Folder
",Color: Purple,"Great expanding folder system. Quality is suitable enough for the price and I'm using mine on a weekly basis.
",https://www.amazon.com/gp/customer-reviews/RIWSY9L9NXZMJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"October 16, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Part Time Student
",Color: Fuchsia,"It is perfect for me being a part time college student. I had papers scattered everywhere and now I am organized and it is GREAT!
",https://www.amazon.com/gp/customer-reviews/R3M8ASJ8JGNYAZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"June 27, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"I like it. Looks cute and good enough for me ...
",Color: Pink,"I like it. Looks cute and good enough for me to separate the documents I had. I like the color as well.
",https://www.amazon.com/gp/customer-reviews/R12NK6440MWIHJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"May 10, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"nice looking file folder
",Color: Pink,"nice color, good quality.. and very useful to keep doc organized!
",https://www.amazon.com/gp/customer-reviews/R32A2OVYUZNHDI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"July 4, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"very easy on the eyes
",Color: Blue,"Just got this folder today and it’s the cutest! I bought the purple one and the color is a pastel shade, very easy on the eyes. This is perfect for my work documents.
",https://www.amazon.com/gp/customer-reviews/R1FWDO3I8E9DPY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"October 4, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"So cute
",Color: Jade,"Just as expected, 5 pockets
",https://www.amazon.com/gp/customer-reviews/R73C1X64IHZP2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"December 11, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Cute design, sturdy enough for me
",Color: Jade,"Seems pretty sturdy and good for students who don't like keeping track of different folders for each class.
",https://www.amazon.com/gp/customer-reviews/RXOO89DOY0BYB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"February 3, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Black,"Love the folder. Very useful. I am still using it for different classes
",https://www.amazon.com/gp/customer-reviews/R3AJ6DH2S5FGFO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"August 12, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Very well made and versatile file folder ~ The green color is gorgeous
",Color: Yellow,"I absolutely love the color of this file folder in green. After using the same beat up folder for years to store my pets veterinary information, I decided it was time for a change when we adopted a new kitten.This file folder is great. It's just the right size for my needs, and the snapping lock ensures that all of the information on my kitty will be in a safe and secure place. Obviously, this folder can be used for just about any purpose. It doesn't hold a lot, but it's quite sufficient for storing my pets records. Since it comes with several separate compartments, it's useful for categorizing your information.The bottom line is that this expanding file folder is very well made, beautiful to look at, and extremely useful. The separate compartments make it quite versatile as well.
",https://www.amazon.com/gp/customer-reviews/R3JH4SYR35QMTK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"February 25, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Four Stars
",Color: Black,"This planner was slightly bent, but it is neat and does what I need it to do!
",https://www.amazon.com/gp/customer-reviews/R3ITPZWU6ZSZZ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"August 25, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Cute and practical
",Color: Pink,"I have bought several of these and love them. They are cute and functional. Easy to sort bills and import documents.
",https://www.amazon.com/gp/customer-reviews/R28TN03O2J7A6X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"March 15, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Space saving
",Color: Pink,"I’m using this to keep all of my class stuff in one place. It’s neater than a folder and less bulky than a binder. Also I’ve definitely slid pens, sticky notes, and a planner in the first slot. It’s easy to reach them and pretty much eliminates the need for a backpack (unless I also need to bring textbooks).
",https://www.amazon.com/gp/customer-reviews/R20AF8RZ6G7QI9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"October 6, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"keeps papers organized and secure...and cute to boot!
",Color: Pink,"So cute! Much nicer looking that typical folder from the office store or target. Love the folders and the snap to keep everything secure.
",https://www.amazon.com/gp/customer-reviews/R21VF8CL97PBTB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"November 28, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Perfecta
",Color: Pink,"Es justo como lo esperaba. Muy bonita
",https://www.amazon.com/gp/customer-reviews/R1SOLJ2HYKW6TD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 25, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),3,"Good product for its price
",Color: Pink,"It does the job and the price is good. But if you don't have Prime you may end up waiting for this item way too long.
",https://www.amazon.com/gp/customer-reviews/R2YZDJX15TOD54/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 6, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"This was cute and perfect.
",Color: Green,"Just bought a new car and wanted somewhere to keep all the documents related. This was cute and perfect.
",https://www.amazon.com/gp/customer-reviews/R3JNGQWWSL17P9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"December 18, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Pink,"This will work perfect for my trip overseas to organize itinerary and tickets.  Love the color too.
",https://www.amazon.com/gp/customer-reviews/R3NQ9HUNSGDU5C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"September 21, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Four Stars
",Color: Jade,"Nice and keeps your papers organized.
",https://www.amazon.com/gp/customer-reviews/R3DQ5HO2AI2XHC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"October 1, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),1,"Cheap
",Color: Green,"The button broke even before I can use it.
",https://www.amazon.com/gp/customer-reviews/R1DATIY57TEHB6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"March 4, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Nice
",Color: Yellow,"Just like the picture. This is exactly what I wanted.
",https://www.amazon.com/gp/customer-reviews/R2QTBDOE5L5CMY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"June 6, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Great idea. Good quality
",Color: Pink,"We use these for our literature when we do our bible ministry. They are perfect and cute.
",https://www.amazon.com/gp/customer-reviews/R7G46GR4VOQDS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"April 25, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Very neat yet durable.
",Color: Green,"Very neat yet durable.
",https://www.amazon.com/gp/customer-reviews/R555HLZXGZLXS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"February 19, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"I like this folder a lot
",Color: Pink,"I like this folder a lot. It is pretty and good quality. There is a lot of place to help me organize my papers easily. I used to carry a lot of folders with me and with this, one is enough. Easy to find the things I need. Love it.
",https://www.amazon.com/gp/customer-reviews/R3GG3XWOQATW7B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"April 5, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Definitely helpful
",Color: Black,"Definitely a plus for keeping bank statements or pay stubs. It's perfect and so cute too I covered the pink one.
",https://www.amazon.com/gp/customer-reviews/R35ZGY814B2FV0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"March 25, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Four Stars
",Color: Jade,"Not what I had in mind, but it will be used anyway. Thank you.
",https://www.amazon.com/gp/customer-reviews/RT3DP6WYBKA6A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"March 4, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Not flimsy!
",Color: Blue,"Very nice and durable. I will get another one when I need it.
",https://www.amazon.com/gp/customer-reviews/R1U41DH4M80A5L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"September 13, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Great quality!!!
",Color: Purple,"LOVE these folders i ordered one in bink blue and purple they are very good quality and now all my paperwork is organized!
",https://www.amazon.com/gp/customer-reviews/R1FABP1OLKGIQ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"September 26, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Just what I was looking for
",Color: Purple,"I love office supplies and this doesn’t disappoint. Durable, holds a lot and super cute!
",https://www.amazon.com/gp/customer-reviews/R3FF2AGBVU8CU3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 28, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Perfect fit. I had documents from Europe that needed ...
",Color: Black,"Perfect fit. I had documents from Europe that needed storage. It was not possible to find A4 folders at my local stores. I am pleased with this purchase.
",https://www.amazon.com/gp/customer-reviews/R351X9FPIBMS5A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"September 12, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"I carry this daily and love it. It keeps all my papers neat and ...
",Color: Pink,"I carry this daily and love it. It keeps all my papers neat and the different compartments help with organization.
",https://www.amazon.com/gp/customer-reviews/R2HHACIL5R0GQ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 21, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Durable
",Color: Yellow,"My daughter wanted this to organize for schoolwork.  Great quality.
",https://www.amazon.com/gp/customer-reviews/RV7A3Q0OWAXYA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"November 23, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"It was perfect for what I needed
",Color: Green,"It was perfect for what I needed. But because of the material, it catches dust quite fast. But other than that, it’s great !
",https://www.amazon.com/gp/customer-reviews/R25MFDXILLMZXY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"April 18, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Good folder
",Color: Blue,"Works great!
",https://www.amazon.com/gp/customer-reviews/RMHM894SP6AUC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"December 16, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),3,"Three Stars
",Color: Jade,"Cute color but a bit cheap looking.
",https://www.amazon.com/gp/customer-reviews/R1KT551LSIWH2A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"March 19, 2017",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Sturdy
",Color: Jade,"Sturdy. Can hold about 100 pages it seems.
",https://www.amazon.com/gp/customer-reviews/RSZEODYMZYA31/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"November 24, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),4,"Check size - A4 legal vs letter papers
",Color: Pink,"I didn’t realize it is sized for legal size papers so it’s a little long, just barely fits my bag. Otherwise quality is as expected for price point.
",https://www.amazon.com/gp/customer-reviews/R22IEA2O7FRIER/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 5, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Protects and makes me smile
",Color: Black,"This hold multiple manila folders filled with papers. It is cute and functional. It also has dividers so I can separate loose papers as well.
",https://www.amazon.com/gp/customer-reviews/R3572TF4QNS66M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"January 27, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"My daughters left it
",Color: Purple,"My daughters left it
",https://www.amazon.com/gp/customer-reviews/R34QJZJBIHVFXM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"October 30, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Five Stars
",Color: Pink,"Cute and perfect for school. Been using it for 2 semesters now
",https://www.amazon.com/gp/customer-reviews/R38CLHPTBEXG4J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"April 28, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"great organizer
",Color: Jade,"Very nice folder, great for car or purse to organize loose papers or coupons.
",https://www.amazon.com/gp/customer-reviews/RKGKSBS0FOIBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"April 25, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Perfect
",Color: Black,"It was perfect for me I started a new job so it kept me organized with all my orientation items in one place. Very durable.
",https://www.amazon.com/gp/customer-reviews/R10I38VDGZ7UTH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"July 20, 2018",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
B01KXPK9HU,Skydue Letter A4 Paper Expanding File Folder Pockets Accordion Document Organizer (Yellow),5,"Exactly what it looks like
",Color: Yellow,"Absolutely perfect to hold paperwork for my job. The dividers are a great touch and it's a decent size too!
",https://www.amazon.com/gp/customer-reviews/R1N6H8RZGWHRXY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01KXPK9HU,"February 7, 2019",Verified Purchase,"Office Products, Office & School Supplies, Filing Products, File & Folder Accessories, File Jackets & File Pockets, Expanding File Jackets & Pockets, "
